,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,lagged_mpm_1,lagged_fmp_1,lagged_xg_perf_1,lagged_npxg_perf_1,lagged_xg_per_shot_1,lagged_penalty_taker_1,lagged_g90_1,lagged_a90_1,lagged_ga90_1,lagged_xg90_1,lagged_xa90_1,lagged_goals_1,lagged_mpm_2,lagged_fmp_2,lagged_xg_perf_2,lagged_npxg_perf_2,lagged_xg_per_shot_2,lagged_penalty_taker_2,lagged_g90_2,lagged_a90_2,lagged_ga90_2,lagged_xg90_2,lagged_xa90_2,lagged_goals_2,main_pos,position_1,position_2,position_3,position_4
228,ENG-Premier League,1920,Liverpool,adam lallana,1,2019,87,486,M S,15,362,1.0,0.8086851164698601,1,0.8086851164698601,1,0.6536709740757942,5,4,1,0,3.7205097936093807,2.3135495111346245,2.0,1.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
569,ENG-Premier League,2021,Brighton,adam lallana,1,2020,220,486,F M S,30,1572,1.0,1.6143054887652397,1,1.6143054887652397,1,2.6287574097514153,22,25,0,0,9.719970086589456,5.874308593571186,15.0,0.0,24.133333333333333,4.022222222222222,0.19131488353013992,0.19131488353013992,0.16173702329397202,0.0,0.24861878453038674,0.24861878453038674,0.4972375690607735,0.20105431072455085,0.1625148830575179,1.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
1126,ENG-Premier League,2122,Brighton,adam lallana,1,2021,220,486,F M S,24,1568,0.0,0.8801135998219252,0,0.8801135998219252,1,0.9317835252732038,19,8,4,0,5.6879255417734385,5.048138685524464,16.0,0.0,52.4,17.466666666666665,-0.6143054887652397,-0.6143054887652397,0.0733775222166018,0.0,0.05725190839694657,0.05725190839694657,0.11450381679389314,0.09242206996747557,0.15050137842088257,1.0,24.133333333333333,4.022222222222222,0.19131488353013992,0.19131488353013992,0.16173702329397202,0.0,0.24861878453038674,0.24861878453038674,0.4972375690607735,0.20105431072455085,0.1625148830575179,1.0,3,0,0,1,0
1684,ENG-Premier League,2223,Brighton,adam lallana,1,2022,220,486,F M S,16,742,2.0,1.1926603838801384,2,1.1926603838801384,1,0.9687040857970715,8,14,0,0,3.4976200629025698,1.924544109031558,9.0,0.0,65.33333333333333,17.42222222222222,-0.8801135998219252,-0.8801135998219252,0.04632176841168027,0.0,0.0,0.05739795918367348,0.05739795918367348,0.05051672447957479,0.05348247275165074,0.0,52.4,17.466666666666665,-0.6143054887652397,-0.6143054887652397,0.0733775222166018,0.0,0.05725190839694657,0.05725190839694657,0.11450381679389314,0.09242206996747557,0.15050137842088257,1.0,3,0,0,1,0
2244,ENG-Premier League,2324,Brighton,adam lallana,1,2023,220,486,M S,25,875,0.0,0.7641588356345892,0,0.7641588356345892,1,1.4911685585975647,11,15,2,0,4.825282486155629,2.9767271457239985,6.0,1.0,46.375,8.244444444444444,0.8073396161198616,0.8073396161198616,0.1490825479850173,0.0,0.24258760107816715,0.12129380053908358,0.36388140161725074,0.14466231071322436,0.11749780016406529,2.0,65.33333333333333,17.42222222222222,-0.8801135998219252,-0.8801135998219252,0.04632176841168027,0.0,0.0,0.05739795918367348,0.05739795918367348,0.05051672447957479,0.05348247275165074,0.0,2,0,1,0,0
3141,ENG-Premier League,2425,Southampton,adam lallana,1,2024,74,486,M S,14,342,0.0,0.15231557562947273,0,0.15231557562947273,2,0.5534783098846674,3,4,4,0,1.702550608664751,1.124756133183837,21.0,0.0,35.0,9.722222222222221,-0.7641588356345892,-0.7641588356345892,0.06946898505768993,0.0,0.0,0.10285714285714287,0.10285714285714287,0.0785991945224149,0.15337733745574952,0.0,46.375,8.244444444444444,0.8073396161198616,0.8073396161198616,0.1490825479850173,0.0,0.24258760107816715,0.12129380053908358,0.36388140161725074,0.14466231071322436,0.11749780016406529,2.0,2,0,1,0,0
441,ENG-Premier League,1920,Watford,adam masina,1,2019,90,1441,D S,26,1818,1.0,0.8492826214060187,1,0.8492826214060187,0,0.41763089690357447,15,10,3,0,2.9818636644631624,2.14597469009459,11.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1495,ENG-Premier League,2122,Watford,adam masina,1,2021,90,1441,D M S,15,1073,0.0,0.26500319316983223,0,0.26500319316983223,1,0.8211259916424751,5,7,0,0,2.264677904546261,1.6265133209526539,21.0,0.0,69.92307692307692,20.2,0.15071737859398127,0.15071737859398127,0.05661884142706792,0.0,0.04950495049504951,0.0,0.04950495049504951,0.04204369412901083,0.02067479687641458,1.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
58,ENG-Premier League,1920,Bournemouth,adam smith,1,2019,73,825,D,24,2078,0.0,0.6926139984279871,0,0.6926139984279871,1,1.273223688825965,4,10,7,0,5.350808300077915,4.599227916449308,14.0,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
1628,ENG-Premier League,2223,Bournemouth,adam smith,1,2022,73,825,D M S,37,2957,0.0,0.9768042117357254,0,0.9768042117357254,1,1.4084933251142502,5,16,11,0,4.09709825925529,3.0260829851031303,21.0,0.0,86.58333333333333,23.08888888888889,-0.6926139984279871,-0.6926139984279871,0.17315349960699677,0.0,0.0,0.04331087584215592,0.04331087584215592,0.029997718892453725,0.05514443310603313,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
2186,ENG-Premier League,2324,Bournemouth,adam smith,1,2023,73,825,D S,28,2185,0.0,0.03963742405176163,0,0.03963742405176163,2,1.4616671204566956,2,17,6,0,7.450475042685866,6.158073959872127,15.0,0.0,79.91891891891892,32.855555555555554,-0.9768042117357254,-0.9768042117357254,0.19536084234714507,0.0,0.0,0.03043625295908015,0.03043625295908015,0.029730260079883424,0.04286925913435324,0.0,86.58333333333333,23.08888888888889,-0.6926139984279871,-0.6926139984279871,0.17315349960699677,0.0,0.0,0.04331087584215592,0.04331087584215592,0.029997718892453725,0.05514443310603313,0.0,1,1,0,0,0
2753,ENG-Premier League,2425,Bournemouth,adam smith,1,2024,73,825,D S,25,1625,0.0,0.3261268213391304,0,0.3261268213391304,0,0.4430896267294884,3,8,7,0,5.3390795309096575,4.7454583663493395,13.0,0.0,78.03571428571429,24.27777777777778,-0.03963742405176163,-0.03963742405176163,0.019818712025880814,0.0,0.0,0.08237986270022883,0.08237986270022883,0.0016326627755874354,0.06020596834833071,0.0,79.91891891891892,32.855555555555554,-0.9768042117357254,-0.9768042117357254,0.19536084234714507,0.0,0.0,0.03043625295908015,0.03043625295908015,0.029730260079883424,0.04286925913435324,0.0,1,1,0,0,0
3308,ENG-Premier League,2526,Bournemouth,adam smith,1,2025,73,825,D,4,214,0.0,0.0,0,0.0,0,0.35100075602531433,0,1,0,0,1.4323759078979492,1.0813751593232155,9.0,0.0,65.0,18.055555555555557,-0.3261268213391304,-0.3261268213391304,0.1087089404463768,0.0,0.0,0.0,0.0,0.018062408566474914,0.02454034855732551,0.0,78.03571428571429,24.27777777777778,-0.03963742405176163,-0.03963742405176163,0.019818712025880814,0.0,0.0,0.08237986270022883,0.08237986270022883,0.0016326627755874354,0.06020596834833071,0.0,1,1,0,0,0
86,ENG-Premier League,1920,Brighton,adam webster,1,2019,220,7699,D,31,2668,3.0,1.5777925020083785,3,1.5777925020083785,1,1.0943772848695517,16,10,4,0,6.390758313238621,6.152599917724729,17.0,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
570,ENG-Premier League,2021,Brighton,adam webster,1,2020,220,7699,D,29,2596,1.0,1.2729560993611813,1,1.2729560993611813,0,0.2532154992222786,25,5,4,0,7.724679803475738,7.582416407763958,15.0,0.0,86.06451612903226,29.644444444444446,1.4222074979916215,1.4222074979916215,0.09861203137552366,0.0,0.10119940029985007,0.03373313343328336,0.13493253373313344,0.053223885000282634,0.03691677497685894,3.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
1127,ENG-Premier League,2122,Brighton,adam webster,1,2021,220,7699,D S,22,1419,2.0,1.486678946763277,2,1.486678946763277,0,0.03690589964389801,8,1,5,0,3.169359415769577,3.152342416346073,16.0,0.0,89.51724137931035,28.844444444444445,-0.27295609936118126,-0.27295609936118126,0.05091824397444725,0.0,0.03466872110939907,0.0,0.03466872110939907,0.04413175999326129,0.008778657523114434,1.0,86.06451612903226,29.644444444444446,1.4222074979916215,1.4222074979916215,0.09861203137552366,0.0,0.10119940029985007,0.03373313343328336,0.13493253373313344,0.053223885000282634,0.03691677497685894,3.0,1,1,0,0,0
1685,ENG-Premier League,2223,Brighton,adam webster,1,2022,220,7699,D S,27,2000,0.0,1.5340027026832104,0,1.5340027026832104,0,0.5189482178539038,18,6,2,0,9.7150968182832,9.189998405054212,9.0,0.0,64.5,15.766666666666667,0.513321053236723,0.513321053236723,0.18583486834540963,0.0,0.12684989429175475,0.0,0.12684989429175475,0.0942925336213495,0.002340754734285286,2.0,89.51724137931035,28.844444444444445,-0.27295609936118126,-0.27295609936118126,0.05091824397444725,0.0,0.03466872110939907,0.0,0.03466872110939907,0.04413175999326129,0.008778657523114434,1.0,1,1,0,0,0
2245,ENG-Premier League,2324,Brighton,adam webster,1,2023,220,7699,D S,15,1146,0.0,0.4553392454981804,0,0.4553392454981804,0,0.21061718463897705,8,5,1,0,6.527007706463337,6.405847318470478,6.0,1.0,74.07407407407408,22.22222222222222,-1.5340027026832104,-1.5340027026832104,0.08522237237128946,0.0,0.0,0.0,0.0,0.06903012162074447,0.02335266980342567,0.0,64.5,15.766666666666667,0.513321053236723,0.513321053236723,0.18583486834540963,0.0,0.12684989429175475,0.0,0.12684989429175475,0.0942925336213495,0.002340754734285286,2.0,1,1,0,0,0
2810,ENG-Premier League,2425,Brighton,adam webster,1,2024,220,7699,D S,14,888,0.0,0.37646964844316244,0,0.37646964844316244,0,0.3818966709077358,5,3,1,0,4.823259890079498,4.751052476465702,11.0,0.0,76.4,12.733333333333333,-0.4553392454981804,-0.4553392454981804,0.05691740568727255,0.0,0.0,0.0,0.0,0.035759626609804744,0.016540616594684063,0.0,74.07407407407408,22.22222222222222,-1.5340027026832104,-1.5340027026832104,0.08522237237128946,0.0,0.0,0.0,0.0,0.06903012162074447,0.02335266980342567,0.0,1,1,0,0,0
2337,ENG-Premier League,2324,Crystal Palace,adam wharton,1,2023,78,12409,M S,16,1333,0.0,0.35551161505281925,0,0.35551161505281925,3,2.5562784411013126,10,20,2,0,6.304625790566206,4.828129124827683,11.0,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
2870,ENG-Premier League,2425,Crystal Palace,adam wharton,1,2024,78,12409,M S,20,1337,0.0,0.33576022181659937,0,0.33576022181659937,2,3.3524712435901165,13,26,2,0,6.537219719961286,5.249624631367624,10.0,0.0,83.3125,14.811111111111112,-0.35551161505281925,-0.35551161505281925,0.035551161505281925,0.0,0.0,0.20255063765941483,0.20255063765941483,0.02400303477475899,0.1725919427600286,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
3424,ENG-Premier League,2526,Crystal Palace,adam wharton,1,2025,78,12409,M,9,720,0.0,0.18281434010714293,0,0.18281434010714293,0,2.2419900875538588,6,14,1,0,2.9689919129014015,2.028981402516365,12.0,0.0,66.85,14.855555555555556,-0.33576022181659937,-0.33576022181659937,0.025827709370507643,0.0,0.0,0.13462976813762154,0.13462976813762154,0.022601660406502574,0.22567121310629057,0.0,83.3125,14.811111111111112,-0.35551161505281925,-0.35551161505281925,0.035551161505281925,0.0,0.0,0.20255063765941483,0.20255063765941483,0.02400303477475899,0.1725919427600286,0.0,2,0,1,0,0
495,ENG-Premier League,1920,Wolverhampton Wanderers,adama traoré,1,2019,229,900,D F M S,37,2596,4.0,3.707336662337184,4,3.707336662337184,9,7.5510333199054,43,49,1,0,15.272289365530014,5.655399796552956,7.0,1.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,3,0,0,1,0
1012,ENG-Premier League,2021,Wolverhampton Wanderers,adama traoré,1,2020,229,900,D F M S,37,2630,2.0,2.0761523256078362,2,2.0761523256078362,2,5.27167169097811,43,55,4,0,9.475093208253384,3.0063984766602516,7.0,0.0,70.16216216216216,28.844444444444445,0.29266333766281605,0.29266333766281605,0.0862171316822601,0.0,0.1386748844375963,0.3120184899845917,0.450693374422188,0.12852862080521824,0.2617846682555801,4.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,3,0,0,1,0
1550,ENG-Premier League,2122,Wolverhampton Wanderers,adama traoré,1,2021,229,900,F M S,20,1047,1.0,2.8342398293316364,1,2.8342398293316364,0,1.3370988294482231,23,18,0,0,4.757490999996662,0.907689617946744,13.0,0.0,71.08108108108108,29.22222222222222,-0.07615232560783625,-0.07615232560783625,0.048282612223438055,0.0,0.06844106463878327,0.06844106463878327,0.13688212927756654,0.07104703775844307,0.18039941147833835,2.0,70.16216216216216,28.844444444444445,0.29266333766281605,0.29266333766281605,0.0862171316822601,0.0,0.1386748844375963,0.3120184899845917,0.450693374422188,0.12852862080521824,0.2617846682555801,4.0,3,0,0,1,0
2101,ENG-Premier League,2223,Wolverhampton Wanderers,adama traoré,1,2022,229,900,F M S,34,1452,2.0,1.420078607276082,2,1.420078607276082,1,3.1472194120287895,19,23,2,0,6.109330745413899,1.6365119582042098,10.0,0.0,52.35,11.633333333333333,-1.8342398293316364,-1.8342398293316364,0.1232278186665929,0.0,0.08595988538681949,0.0,0.08595988538681949,0.2436309308881063,0.11493686213021975,1.0,71.08108108108108,29.22222222222222,-0.07615232560783625,-0.07615232560783625,0.048282612223438055,0.0,0.06844106463878327,0.06844106463878327,0.13688212927756654,0.07104703775844307,0.18039941147833835,2.0,3,0,0,1,0
2388,ENG-Premier League,2324,Fulham,adama traoré,1,2023,228,900,M S,17,310,2.0,1.4920614697039127,2,1.4920614697039127,3,0.7020887192338705,11,7,2,0,1.841224255040288,0.19511876441538334,10.0,0.0,42.705882352941174,16.133333333333333,0.579921392723918,0.579921392723918,0.0747409793303201,0.0,0.12396694214876033,0.06198347107438017,0.1859504132231405,0.08802140127744311,0.19507558339021422,2.0,52.35,11.633333333333333,-1.8342398293316364,-1.8342398293316364,0.1232278186665929,0.0,0.08595988538681949,0.0,0.08595988538681949,0.2436309308881063,0.11493686213021975,1.0,2,0,1,0,0
2924,ENG-Premier League,2425,Fulham,adama traoré,1,2024,228,900,F M S,36,1761,2.0,5.658592768013477,2,5.658592768013477,7,6.4245162177830935,39,43,2,0,15.521256847307086,5.082236568443477,14.0,0.0,18.235294117647058,3.4444444444444446,0.5079385302960873,0.5079385302960873,0.1356419517912648,0.0,0.5806451612903225,0.8709677419354839,1.4516129032258065,0.4331791363656521,0.20383220880983335,2.0,42.705882352941174,16.133333333333333,0.579921392723918,0.579921392723918,0.0747409793303201,0.0,0.12396694214876033,0.06198347107438017,0.1859504132231405,0.08802140127744311,0.19507558339021422,2.0,3,0,0,1,0
3464,ENG-Premier League,2526,Fulham,adama traoré,1,2025,228,900,M S,9,223,0.0,0.24974167346954346,0,0.24974167346954346,0,0.41468898579478264,5,3,0,0,1.1300891898572445,0.5027102306485176,11.0,0.0,48.916666666666664,19.566666666666666,-3.6585927680134773,-3.6585927680134773,0.14509212225675583,0.0,0.10221465076660988,0.3577512776831346,0.4599659284497445,0.28919554180648094,0.3283398407725601,2.0,18.235294117647058,3.4444444444444446,0.5079385302960873,0.5079385302960873,0.1356419517912648,0.0,0.5806451612903225,0.8709677419354839,1.4516129032258065,0.4331791363656521,0.20383220880983335,2.0,2,0,1,0,0
699,ENG-Premier League,2021,Fulham,ademola lookman,1,2020,228,5556,F M S,34,2765,4.0,6.251115549355745,4,5.489946853369474,4,5.258410016074777,69,61,5,0,15.355226468294859,7.334160039201379,21.0,0.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
1284,ENG-Premier League,2122,Leicester,ademola lookman,1,2021,75,5556,F M S,26,1470,6.0,4.781360968947411,6,4.781360968947411,0,1.812361997552216,26,23,2,0,11.409113086760044,5.64014358818531,5.0,1.0,81.32352941176471,30.72222222222222,-2.2511155493557453,-1.4899468533694744,0.09059587752689487,1.0,0.1301989150090416,0.1301989150090416,0.2603978300180832,0.20347211553056677,0.17115981969140323,4.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
442,ENG-Premier League,1920,Watford,adrian mariappa,1,2019,90,524,D S,20,1503,0.0,0.16716579720377922,0,0.16716579720377922,0,0.24789969995617867,3,4,4,1,2.8531534364446998,2.560185791924596,11.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
3309,ENG-Premier League,2526,Bournemouth,adrien truffert,1,2025,73,8640,D,11,970,0.0,0.15480928868055344,0,0.15480928868055344,1,0.6680842414498329,5,8,2,0,2.8489765729755163,2.1473572850227356,9.0,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
229,ENG-Premier League,1920,Liverpool,adrián,1,2019,87,527,GK S,11,873,0.0,0.0,0,0.0,0,0.0,0,0,1,0,2.574332058429718,2.574332058429718,2.0,1.0,70.33888888888889,3.311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.33888888888889,3.311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
775,ENG-Premier League,2021,Liverpool,adrián,1,2020,87,527,GK,3,270,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.3974395953118801,0.3974395953118801,1.0,1.0,79.36363636363636,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
29,ENG-Premier League,1920,Aston Villa,ahmed elmohamady,1,2019,71,1685,D M S,18,1007,1.0,0.19573410134762526,1,0.19573410134762526,1,2.220943322405219,5,22,1,0,3.627543732523918,2.725653551518917,21.0,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
