Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Sh;SoT;SoT%;Sh/90;SoT/90;G/Sh;G/SoT;Dist;FK;PK;PKatt;xG;npxG;npxG/Sh;G-xG;np:G-xG;SCA;SCA90;PassLive;PassDead;TO;Sh;Fld;Def;GCA;GCA90;PassLive;PassDead;TO;Sh;Fld;Def
352;Antonee Robinson;us USA;DF;Fulham;28;1997;0.7;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;5.63;4;0;0;0;0;0;1;1.41;1;0;0;0;0;0
353;Joe Rodon;wls WAL;DF;Leeds United;28;1997;14;2;8;4;50;0.57;0.29;0.25;0.5;8.4;0;0;0;0.7;0.7;0.09;1.3;1.3;6;0.43;5;0;0;1;0;0;0;0;0;0;0;0;0;0
354;Rodri;es ESP;MF;Manchester City;29;1996;3.3;0;3;1;33.3;0.92;0.31;0;0;19.8;0;0;0;0.1;0.1;0.05;-0.1;-0.1;6;1.84;6;0;0;0;0;0;0;0;0;0;0;0;0;0
355;Guido Rodríguez;ar ARG;MF;West Ham;31;1994;1;0;1;0;0;1;0;0;;23.7;0;0;0;0;0;0.03;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
356;Robin Roefs;nl NED;GK;Sunderland;22;2003;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;9;0.64;6;3;0;0;0;0;1;0.07;0;1;0;0;0;0
357;Morgan Rogers;eng ENG;FW,MF;Aston Villa;23;2002;13.8;3;18;9;50;1.3;0.65;0.17;0.33;18.7;1;0;0;1;1;0.06;2;2;31;2.24;23;0;2;2;3;1;7;0.51;5;0;2;0;0;0
358;Merlin Röhl;de GER;MF,FW;Everton;23;2002;1.1;0;3;0;0;2.84;0;0;;15.4;0;0;0;0.4;0.4;0.14;-0.4;-0.4;1;0.95;1;0;0;0;0;0;0;0;0;0;0;0;0;0
359;Cristian Romero;ar ARG;DF;Tottenham;27;1998;10.3;2;5;4;80;0.48;0.39;0.4;0.5;13.6;0;0;0;0.7;0.7;0.15;1.3;1.3;8;0.78;7;0;0;0;0;1;2;0.19;2;0;0;0;0;0
360;Georginio Rutter;fr FRA;MF,FW;Brighton;23;2002;9.1;0;15;6;40;1.64;0.66;0;0;17.8;0;0;0;0.9;0.9;0.06;-0.9;-0.9;26;2.85;18;0;1;2;5;0;6;0.66;5;0;0;0;1;0
361;José Sá;pt POR;GK;Wolves;32;1993;4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.75;1;2;0;0;0;0;0;0;0;0;0;0;0;0
362;Noah Sadiki;cd COD;MF;Sunderland;21;2004;13.9;0;4;0;0;0.29;0;0;;17.3;0;0;0;0.2;0.2;0.05;-0.2;-0.2;23;1.65;16;0;2;2;3;0;0;0;0;0;0;0;0;0
363;Bukayo Saka;eng ENG;FW;Arsenal;24;2001;9.9;4;24;12;50;2.42;1.21;0.13;0.25;18.7;2;1;1;3.3;2.5;0.11;0.7;0.5;41;4.14;25;4;3;4;4;1;2;0.2;1;0;0;0;1;0
364;Mohamed Salah;eg EGY;FW,MF;Liverpool;33;1992;12.4;4;31;9;29;2.5;0.72;0.1;0.33;15.4;1;1;1;3.9;3.1;0.1;0.1;-0.1;44;3.54;35;3;4;2;0;0;4;0.32;4;0;0;0;0;0
365;William Saliba;fr FRA;DF;Arsenal;24;2001;9;0;2;0;0;0.22;0;0;;10.4;0;0;0;0.3;0.3;0.13;-0.3;-0.3;9;1;9;0;0;0;0;0;1;0.11;1;0;0;0;0;0
366;Robert Sánchez;es ESP;GK;Chelsea;28;1997;13;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;0.31;4;0;0;0;0;0;0;0;0;0;0;0;0;0
367;Jadon Sancho;eng ENG;FW;Aston Villa;25;2000;1.3;0;4;2;50;3.08;1.54;0;0;13.5;0;0;0;0.3;0.3;0.08;-0.3;-0.3;10;7.76;8;0;1;1;0;0;0;0;0;0;0;0;0;0
368;Ibrahim Sangaré;ci CIV;MF;Nott'ham Forest;28;1997;8.1;1;7;2;28.6;0.86;0.25;0.14;0.5;23;0;0;0;0.6;0.6;0.09;0.4;0.4;3;0.37;3;0;0;0;0;0;0;0;0;0;0;0;0;0
369;Andrey Santos;br BRA;MF;Chelsea;21;2004;4.4;0;6;1;16.7;1.35;0.23;0;0;16.8;0;0;0;0.7;0.7;0.12;-0.7;-0.7;10;2.26;10;0;0;0;0;0;0;0;0;0;0;0;0;0
370;Ismaila Sarr;sn SEN;MF,FW;Crystal Palace;27;1998;10.2;3;16;5;31.3;1.57;0.49;0.19;0.6;12.2;0;0;0;3.8;3.8;0.24;-0.8;-0.8;21;2.06;12;0;2;2;3;2;2;0.2;2;0;0;0;0;0
371;Sávio;br BRA;MF,FW;Manchester City;21;2004;4.8;0;7;3;42.9;1.45;0.62;0;0;12.8;0;0;0;0.3;0.3;0.04;-0.3;-0.3;16;3.32;11;0;3;2;0;0;1;0.21;1;0;0;0;0;0
372;Nicol? Savona;it ITA;DF,MF;Nott'ham Forest;22;2003;7.8;2;4;3;75;0.51;0.39;0.5;0.67;9.9;0;0;0;1.3;1.3;0.32;0.7;0.7;8;1.03;6;1;0;1;0;0;1;0.13;1;0;0;0;0;0
373;Oliver Scarles;eng ENG;DF,MF;West Ham;20;2005;0.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;Kevin Schade;de GER;FW;Brentford;24;2001;12.7;3;19;7;36.8;1.5;0.55;0.16;0.43;11.8;0;0;1;3.4;2.6;0.14;-0.4;0.4;20;1.57;14;1;1;1;3;0;3;0.24;1;1;1;0;0;0
375;Fabian Schär;ch SUI;DF;Newcastle Utd;34;1991;5.7;0;5;0;0;0.87;0;0;;39.1;0;0;0;0.1;0.1;0.02;-0.1;-0.1;4;0.7;3;0;0;0;0;1;0;0;0;0;0;0;0;0
376;Alex Scott;eng ENG;MF;Bournemouth;22;2003;10;1;14;4;28.6;1.4;0.4;0.07;0.25;23.3;0;0;0;0.7;0.7;0.05;0.3;0.3;27;2.71;13;3;1;3;5;2;1;0.1;1;0;0;0;0;0
377;Jenson Seelt;nl NED;DF;Sunderland;22;2003;1.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;Matz Sels;be BEL;GK;Nott'ham Forest;33;1992;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.21;2;1;0;0;0;0;0;0;0;0;0;0;0;0
379;Antoine Semenyo;gh GHA;FW,MF;Bournemouth;25;2000;13;6;27;14;51.9;2.08;1.08;0.19;0.36;17.6;1;1;2;5;3.4;0.13;1;1.6;43;3.31;29;4;6;2;1;1;7;0.54;4;0;3;0;0;0
380;Marcos Senesi;ar ARG;DF;Bournemouth;28;1997;12.9;0;4;1;25;0.31;0.08;0;0;24.7;0;0;0;0.2;0.2;0.05;-0.2;-0.2;27;2.1;24;0;0;1;0;2;4;0.31;4;0;0;0;0;0
381;Benjamin Šeško;si SVN;FW;Manchester Utd;22;2003;6.9;2;18;7;38.9;2.61;1.01;0.11;0.29;13.7;0;0;0;2.1;2.1;0.13;-0.1;-0.1;13;1.89;10;0;0;2;0;1;2;0.29;1;0;0;1;0;0
382;Ryan Sessegnon;eng ENG;DF;Fulham;25;2000;12.3;2;7;3;42.9;0.57;0.24;0.29;0.67;15.7;0;0;0;0.9;0.9;0.12;1.1;1.1;19;1.55;16;1;0;1;0;1;1;0.08;1;0;0;0;0;0
383;Luke Shaw;eng ENG;DF;Manchester Utd;30;1995;13.2;0;1;0;0;0.08;0;0;;8.9;0;0;0;0.1;0.1;0.08;-0.1;-0.1;13;0.98;10;0;0;1;0;2;3;0.23;1;0;0;1;0;1
384;Bernardo Silva;pt POR;MF;Manchester City;31;1994;10;0;3;0;0;0.3;0;0;;14;0;0;0;0.2;0.2;0.06;-0.2;-0.2;22;2.2;19;3;0;0;0;0;3;0.3;3;0;0;0;0;0
385;Jota Silva;pt POR;FW;Nott'ham Forest;26;1999;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;Xavi Simons;nl NED;MF,FW;Tottenham;22;2003;6.9;0;10;2;20;1.45;0.29;0;0;21.3;0;0;0;0.5;0.5;0.05;-0.5;-0.5;15;2.17;10;1;0;2;2;0;2;0.29;0;1;0;1;0;0
387;Adam Smith;eng ENG;DF;Bournemouth;34;1991;3.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;4;1.21;3;0;0;0;1;0;0;0;0;0;0;0;0;0
388;Emile Smith Rowe;eng ENG;MF;Fulham;25;2000;3.9;2;12;4;33.3;3.09;1.03;0.17;0.5;15.4;0;0;0;1.4;1.4;0.12;0.6;0.6;11;2.84;9;0;0;2;0;0;2;0.52;1;0;0;1;0;0
389;Dominic Solanke;eng ENG;FW;Tottenham;28;1997;0.4;0;2;1;50;5.45;2.73;0;0;15;0;0;0;0.2;0.2;0.1;-0.2;-0.2;1;2.81;0;0;0;1;0;0;0;0;0;0;0;0;0;0
390;Julio Soler;ar ARG;FW,MF;Bournemouth;20;2005;0.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;Oliver Sonne;pe PER;DF,FW;Burnley;25;2000;1.2;0;1;0;0;0.87;0;0;;19.9;0;0;0;0;0;0.03;0;0;2;1.73;2;0;0;0;0;0;0;0;0;0;0;0;0;0
392;Borna Sosa;hr CRO;DF;Crystal Palace;27;1998;0;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;Tomáš Souèek;cz CZE;MF,FW;West Ham;30;1995;6.1;2;10;7;70;1.64;1.15;0.2;0.29;10.4;0;0;0;2.3;2.3;0.31;-0.3;-0.3;6;0.98;4;0;0;2;0;0;3;0.49;1;0;0;2;0;0
394;Djed Spence;eng ENG;DF;Tottenham;25;2000;9.3;0;2;1;50;0.22;0.11;0;0;17.3;0;0;0;0.2;0.2;0.09;-0.2;-0.2;8;0.86;7;0;1;0;0;0;0;0;0;0;0;0;0;0
395;Anton Stach;de GER;MF;Leeds United;27;1998;10.1;1;19;4;21.1;1.88;0.4;0.05;0.25;19.4;3;0;0;1.2;1.2;0.06;-0.2;-0.2;37;3.66;19;6;3;5;0;4;6;0.59;1;1;0;3;0;1
396;John Stones;eng ENG;DF;Manchester City;31;1994;3.9;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.76;3;0;0;0;0;0;0;0;0;0;0;0;0;0
397;J?rgen Strand Larsen;no NOR;FW;Wolves;25;2000;10.9;1;13;5;38.5;1.2;0.46;0;0;14.7;0;1;1;1.7;0.9;0.07;-0.7;-0.9;14;1.29;9;0;2;1;2;0;0;0;0;0;0;0;0;0
398;Pascal Struijk;nl NED;DF;Leeds United;26;1999;11.1;0;12;2;16.7;1.08;0.18;0;0;8.9;0;0;0;1.1;1.1;0.09;-1.1;-1.1;8;0.72;7;0;0;1;0;0;1;0.09;1;0;0;0;0;0
399;Crysencio Summerville;nl NED;FW,MF;West Ham;24;2001;7.1;0;12;2;16.7;1.69;0.28;0;0;19;0;0;0;1;1;0.08;-1;-1;22;3.09;14;1;2;2;3;0;5;0.7;3;0;0;1;1;0
400;Dominik Szoboszlai;hu HUN;MF,DF;Liverpool;25;2000;14;1;27;10;37;1.93;0.71;0.04;0.1;24.5;4;0;0;1.5;1.5;0.06;-0.5;-0.5;61;4.36;45;12;1;1;1;1;7;0.5;6;0;0;0;0;1
401;Chemsdine Talbi;ma MAR;FW,MF;Sunderland;20;2005;8.5;2;13;4;30.8;1.52;0.47;0.15;0.5;17.1;0;0;0;1.2;1.2;0.09;0.8;0.8;12;1.4;9;0;0;3;0;0;2;0.23;1;0;0;1;0;0
402;Ao Tanaka;jp JPN;MF;Leeds United;27;1998;5.8;1;7;1;14.3;1.2;0.17;0.14;1;22.9;0;0;0;0.4;0.4;0.06;0.6;0.6;14;2.4;13;1;0;0;0;0;1;0.17;1;0;0;0;0;0
403;James Tarkowski;eng ENG;DF;Everton;33;1992;14;0;2;1;50;0.14;0.07;0;0;3.6;0;0;0;0.6;0.6;0.29;-0.6;-0.6;15;1.07;14;0;0;1;0;0;2;0.14;1;0;0;1;0;0
404;Marcus Tavernier;eng ENG;MF,FW;Bournemouth;26;1999;11.9;3;23;5;21.7;1.94;0.42;0.09;0.4;21.3;3;1;1;2.7;1.9;0.08;0.3;0.1;45;3.8;38;2;4;0;1;0;2;0.17;2;0;0;0;0;0
405;Loum Tchaouna;fr FRA;MF,FW;Burnley;22;2003;7;1;9;3;33.3;1.28;0.43;0.11;0.33;21.6;1;0;0;0.4;0.4;0.05;0.6;0.6;9;1.28;6;0;0;3;0;0;3;0.43;1;0;0;2;0;0
406;Jackson Tchatchoua;cm CMR;DF,MF;Wolves;24;2001;8.7;0;1;0;0;0.12;0;0;;18.1;0;0;0;0.3;0.3;0.26;-0.3;-0.3;10;1.15;9;0;1;0;0;0;0;0;0;0;0;0;0;0
407;Mathys Tel;fr FRA;FW;Tottenham;20;2005;3;2;6;2;33.3;1.99;0.66;0.33;1;16.2;0;0;0;0.5;0.5;0.08;1.5;1.5;5;1.67;5;0;0;0;0;0;2;0.67;2;0;0;0;0;0
408;Kenny Tete;nl NED;DF;Fulham;30;1995;10.5;1;5;3;60;0.48;0.29;0.2;0.33;20.4;0;0;0;0.2;0.2;0.05;0.8;0.8;12;1.14;9;0;0;1;2;0;1;0.1;0;0;0;0;1;0
409;Thiago;br BRA;FW;Brentford;24;2001;12.6;11;26;13;50;2.07;1.03;0.23;0.46;15.3;0;5;6;8.5;3.8;0.15;2.5;2.2;25;1.99;19;0;1;5;0;0;4;0.32;4;0;0;0;0;0
410;Malick Thiaw;de GER;DF;Newcastle Utd;24;2001;10;2;10;4;40;1;0.4;0.2;0.5;10.5;0;0;0;1.1;1.1;0.11;0.9;0.9;4;0.4;3;0;0;1;0;0;0;0;0;0;0;0;0;0
411;Youri Tielemans;be BEL;MF;Aston Villa;28;1997;5.7;0;11;3;27.3;1.93;0.53;0;0;22.1;0;0;0;0.3;0.3;0.03;-0.3;-0.3;20;3.51;12;2;1;3;1;1;1;0.18;0;0;0;1;0;0
412;Jurriën Timber;nl NED;DF;Arsenal;24;2001;12.3;2;15;5;33.3;1.22;0.41;0.13;0.4;8.6;0;0;0;2.8;2.8;0.19;-0.8;-0.8;35;2.84;25;1;1;5;3;0;5;0.41;3;0;0;1;1;0
413;Jean-Clair Todibo;fr FRA;DF;West Ham;26;1999;8.4;0;1;0;0;0.12;0;0;;15.9;0;0;0;0;0;0.05;0;0;4;0.48;4;0;0;0;0;0;1;0.12;1;0;0;0;0;0
414;Sandro Tonali;it ITA;MF;Newcastle Utd;25;2000;11.2;0;12;5;41.7;1.07;0.45;0;0;22.6;1;0;0;0.4;0.4;0.04;-0.4;-0.4;32;2.86;21;7;0;2;2;0;3;0.27;2;0;0;0;1;0
415;Pau Torres;es ESP;DF;Aston Villa;28;1997;9.7;0;3;0;0;0.31;0;0;;9.6;0;0;0;0.2;0.2;0.05;-0.2;-0.2;10;1.04;9;1;0;0;0;0;1;0.1;1;0;0;0;0;0
416;James Trafford;eng ENG;GK;Manchester City;23;2002;3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;Adama Traoré;es ESP;FW;Fulham;29;1996;2.8;0;5;1;20;1.8;0.36;0;0;14.7;0;0;0;0.2;0.2;0.04;-0.2;-0.2;5;1.8;4;0;1;0;0;0;0;0;0;0;0;0;0;0
418;Bertrand Traoré;bf BFA;FW,MF;Sunderland;30;1995;5.4;1;13;6;46.2;2.42;1.12;0.08;0.17;17;0;0;0;0.6;0.6;0.05;0.4;0.4;14;2.6;10;0;3;1;0;0;2;0.37;1;0;0;1;0;0
419;Kieran Trippier;eng ENG;DF;Newcastle Utd;35;1990;7.8;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;28;3.6;15;13;0;0;0;0;0;0;0;0;0;0;0;0
420;Leandro Trossard;be BEL;FW;Arsenal;31;1994;8;3;16;5;31.3;2;0.62;0.19;0.6;11.3;0;0;0;2;2;0.12;1;1;26;3.25;21;0;3;1;1;0;3;0.37;3;0;0;0;0;0
421;Adrien Truffert;fr FRA;DF;Bournemouth;24;2001;13.7;0;6;1;16.7;0.44;0.07;0;0;21.1;0;0;0;0.2;0.2;0.04;-0.2;-0.2;24;1.75;20;0;1;0;2;1;2;0.15;2;0;0;0;0;0
422;Axel Tuanzebe;cd COD;DF;Burnley;28;1997;7;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.43;3;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Stefanos Tzimas;gr GRE;FW,MF;Brighton;19;2006;1.5;1;4;1;25;2.59;0.65;0.25;1;12.4;0;0;0;0.5;0.5;0.12;0.5;0.5;6;3.88;3;1;0;2;0;0;1;0.65;0;0;0;1;0;0
424;Christantus Uche;ng NGA;MF;Crystal Palace;22;2003;0.3;0;1;1;100;3.75;3.75;0;0;12.6;0;0;0;0;0;0.01;0;0;1;3.91;0;0;0;1;0;0;0;0;0;0;0;0;0;0
425;Destiny Udogie;it ITA;DF;Tottenham;23;2002;6.8;0;2;0;0;0.3;0;0;;11;0;0;0;0.1;0.1;0.05;-0.1;-0.1;14;2.07;12;0;0;1;1;0;1;0.15;1;0;0;0;0;0
426;Manuel Ugarte;uy URU;MF;Manchester Utd;24;2001;3.5;0;2;0;0;0.57;0;0;;30.6;0;0;0;0;0;0.02;0;0;3;0.85;2;0;0;0;0;1;0;0;0;0;0;0;0;0
427;Lesley Ugochukwu;fr FRA;MF;Burnley;21;2004;7.9;2;11;3;27.3;1.39;0.38;0.18;0.67;15.2;0;0;0;1;1;0.09;1;1;12;1.52;5;0;1;3;2;1;0;0;0;0;0;0;0;0
428;Enes Ünal;tr TUR;MF,FW;Bournemouth;28;1997;0.4;1;3;2;66.7;7.94;5.29;0.33;0.5;18.2;1;0;0;0.5;0.5;0.18;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;Virgil van Dijk;nl NED;DF;Liverpool;34;1991;14;0;7;2;28.6;0.5;0.14;0;0;10.2;0;0;0;0.6;0.6;0.08;-0.6;-0.6;16;1.14;15;0;0;1;0;0;1;0.07;1;0;0;0;0;0
430;Joël Veltman;nl NED;DF;Brighton;33;1992;4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;3;0.75;3;0;0;0;0;0;0;0;0;0;0;0;0;0
431;Micky van de Ven;nl NED;DF;Tottenham;24;2001;12.9;3;8;3;37.5;0.62;0.23;0.38;1;9.2;0;0;0;1.6;1.6;0.2;1.4;1.4;7;0.54;7;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Bart Verbruggen;nl NED;GK;Brighton;23;2002;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.14;2;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Guglielmo Vicario;it ITA;GK;Tottenham;29;1996;14;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.14;2;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Kyle Walker;eng ENG;DF;Burnley;35;1990;14;0;3;0;0;0.21;0;0;;22.4;0;0;0;0.1;0.1;0.04;-0.1;-0.1;20;1.43;13;6;0;1;0;0;3;0.21;2;0;0;1;0;0
435;Kyle Walker-Peters;eng ENG;DF;West Ham;28;1997;5.7;1;4;2;50;0.7;0.35;0.25;0.5;8;0;0;0;1.1;1.1;0.28;-0.1;-0.1;7;1.22;6;0;1;0;0;0;2;0.35;2;0;0;0;0;0
436;Aaron Wan-Bissaka;cd COD;DF,MF;West Ham;28;1997;9.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;16;1.73;12;2;1;0;0;1;0;0;0;0;0;0;0;0
437;James Ward-Prowse;eng ENG;MF;West Ham;31;1994;4.6;0;2;0;0;0.44;0;0;;27.5;1;0;0;0.1;0.1;0.06;-0.1;-0.1;19;4.14;8;9;0;1;1;0;0;0;0;0;0;0;0;0
438;Ollie Watkins;eng ENG;FW;Aston Villa;30;1995;11.7;3;24;8;33.3;2.05;0.68;0.13;0.38;12.9;0;0;0;3.7;3.7;0.15;-0.7;-0.7;19;1.62;13;0;0;3;3;0;0;0;0;0;0;0;0;0
439;Tom Watson;eng ENG;FW;Brighton;19;2006;0.5;0;1;1;100;2.14;2.14;0;0;26;0;0;0;0;0;0.04;0;0;1;2.14;1;0;0;0;0;0;1;2.14;1;0;0;0;0;0
440;Danny Welbeck;eng ENG;FW;Brighton;35;1990;9.9;7;22;9;40.9;2.22;0.91;0.32;0.78;16.7;2;0;1;5.5;4.7;0.22;1.5;2.3;20;2.02;13;0;2;3;1;1;1;0.1;0;0;0;1;0;0
441;Adam Wharton;eng ENG;MF;Crystal Palace;21;2004;10.4;0;8;1;12.5;0.77;0.1;0;0;24.6;0;0;0;0.4;0.4;0.05;-0.4;-0.4;36;3.46;22;10;2;1;0;1;4;0.38;3;0;0;1;0;0
442;Ben White;eng ENG;DF;Arsenal;28;1997;1.8;0;2;0;0;1.13;0;0;;21.5;0;0;0;0.1;0.1;0.03;-0.1;-0.1;4;2.25;4;0;0;0;0;0;1;0.56;1;0;0;0;0;0
443;Mats Wieffer;nl NED;DF;Brighton;26;1999;10.1;0;7;2;28.6;0.69;0.2;0;0;15.1;0;0;0;0.4;0.4;0.05;-0.4;-0.4;24;2.37;19;2;1;2;0;0;5;0.49;4;0;0;1;0;0
444;Neco Williams;wls WAL;DF;Nott'ham Forest;24;2001;14;1;13;5;38.5;0.93;0.36;0.08;0.2;21.2;1;0;0;0.9;0.9;0.07;0.1;0.1;21;1.5;16;1;1;1;2;0;2;0.14;1;0;1;0;0;0
445;Est?v?o Willian;br BRA;FW;Chelsea;18;2007;4.8;1;15;4;26.7;3.12;0.83;0.07;0.25;14.9;0;0;0;1.9;1.9;0.13;-0.9;-0.9;24;4.99;16;0;6;2;0;0;3;0.62;1;0;1;1;0;0
446;Joe Willock;eng ENG;MF,FW;Newcastle Utd;26;1999;1.4;0;1;0;0;0.71;0;0;;13;0;0;0;0.1;0.1;0.09;-0.1;-0.1;1;0.71;1;0;0;0;0;0;0;0;0;0;0;0;0;0
447;Callum Wilson;eng ENG;FW;West Ham;33;1992;6.5;4;14;9;64.3;2.16;1.39;0.29;0.44;11.5;0;0;0;2.7;2.7;0.19;1.3;1.3;10;1.54;4;0;3;2;1;0;0;0;0;0;0;0;0;0
448;Harry Wilson;wls WAL;FW,MF;Fulham;28;1997;9.9;3;25;6;24;2.53;0.61;0.12;0.5;19.4;1;0;0;1.6;1.6;0.06;1.4;1.4;22;2.22;17;3;0;1;1;0;1;0.1;1;0;0;0;0;0
449;Ben Winterburn;eng ENG;MF;Bournemouth;21;2004;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;Florian Wirtz;de GER;MF,FW;Liverpool;22;2003;9.5;0;17;5;29.4;1.79;0.53;0;0;17;0;0;0;2.1;2.1;0.12;-2.1;-2.1;44;4.64;37;3;2;1;1;0;2;0.21;2;0;0;0;0;0
451;Nick Woltemade;de GER;FW;Newcastle Utd;23;2002;9.7;5;20;6;30;2.06;0.62;0.2;0.67;10.6;0;1;1;4.5;3.7;0.19;0.5;0.3;19;1.95;12;0;3;4;0;0;0;0;0;0;0;0;0;0
452;Chris Wood;nz NZL;FW;Nott'ham Forest;34;1991;6;2;16;6;37.5;2.67;1;0.13;0.33;9.5;0;0;0;2.7;2.7;0.17;-0.7;-0.7;8;1.34;6;0;1;1;0;0;1;0.17;0;0;1;0;0;0
453;Joe Worrall;eng ENG;DF;Burnley;28;1997;0.2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;Granit Xhaka;ch SUI;MF;Sunderland;33;1992;14;1;7;4;57.1;0.5;0.29;0.14;0.25;20.9;0;0;0;0.4;0.4;0.06;0.6;0.6;41;2.93;27;14;0;0;0;0;6;0.43;5;1;0;0;0;0
455;Yehor Yarmoliuk;ua UKR;MF;Brentford;21;2004;11.6;0;8;3;37.5;0.69;0.26;0;0;21.1;0;0;0;0.3;0.3;0.04;-0.3;-0.3;17;1.47;14;0;1;0;0;2;4;0.35;3;0;1;0;0;0
456;Ryan Yates;eng ENG;MF;Nott'ham Forest;28;1997;3.2;0;1;1;100;0.31;0.31;0;0;17.2;0;0;0;0;0;0.03;0;0;5;1.55;5;0;0;0;0;0;2;0.62;2;0;0;0;0;0
457;Leny Yoro;fr FRA;DF;Manchester Utd;20;2005;9.2;0;3;0;0;0.33;0;0;;8.2;0;0;0;0.3;0.3;0.09;-0.3;-0.3;11;1.19;11;0;0;0;0;0;0;0;0;0;0;0;0;0
458;Oleksandr Zinchenko;ua UKR;DF;Nott'ham Forest;29;1996;2.8;0;3;1;33.3;1.07;0.36;0;0;28.7;0;0;0;0;0;0.01;0;0;10;3.56;8;0;0;1;0;1;1;0.36;1;0;0;0;0;0
459;Joshua Zirkzee;nl NED;FW,MF;Manchester Utd;24;2001;3.8;1;14;4;28.6;3.67;1.05;0.07;0.25;10.7;0;0;0;1.8;1.8;0.13;-0.8;-0.8;11;2.89;8;0;0;2;0;1;0;0;0;0;0;0;0;0
460;Martín Zubimendi;es ESP;MF;Arsenal;26;1999;13;2;10;3;30;0.77;0.23;0.2;0.67;17.9;0;0;0;0.6;0.6;0.06;1.4;1.4;27;2.07;25;0;0;1;1;0;3;0.23;3;0;0;0;0;0
461;Martin ?degaard;no NOR;MF;Arsenal;27;1998;3.6;0;5;1;20;1.38;0.28;0;0;22.7;0;0;0;0.2;0.2;0.03;-0.2;-0.2;18;4.95;13;1;2;1;1;0;4;1.1;2;1;1;0;0;0
