Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Sh;SoT;SoT%;Sh/90;SoT/90;G/Sh;G/SoT;Dist;FK;PK;PKatt;xG;npxG;npxG/Sh;G-xG;np:G-xG;SCA;SCA90;PassLive;PassDead;TO;Sh;Fld;Def;GCA;GCA90;PassLive;PassDead;TO;Sh;Fld;Def
463;Jeremy Sarmiento;ec ECU;MF;Brighton;20;2002;2;0;5;2;40;2.56;1.02;0;0;20.5;0;0;0;0.3;0.3;0.07;-0.3;-0.3;10;5.11;6;0;1;2;1;0;2;1.02;2;0;0;0;0;0
464;Gianluca Scamacca;it ITA;FW;West Ham;23;1999;10.3;3;30;10;33.3;2.92;0.97;0.1;0.3;18.7;1;0;0;2.5;2.5;0.08;0.5;0.5;24;2.33;20;0;1;2;0;1;1;0.1;1;0;0;0;0;0
465;Gustavo Scarpa;br BRA;MF,FW;Nott'ham Forest;28;1994;2;0;7;1;14.3;3.48;0.5;0;0;26.9;0;0;0;0.3;0.3;0.04;-0.3;-0.3;10;4.97;3;1;1;1;3;1;0;0;0;0;0;0;0;0
466;Kevin Schade;de GER;FW;Brentford;20;2001;8.1;0;12;4;33.3;1.48;0.49;0;0;11.9;0;0;0;2.1;2.1;0.18;-2.1;-2.1;27;3.32;15;0;6;2;4;0;4;0.49;3;0;1;0;0;0
467;Fabian Schär;ch SUI;DF;Newcastle Utd;30;1991;35.6;1;56;14;25;1.57;0.39;0.02;0.07;14.4;3;0;0;4.9;4.9;0.09;-3.9;-3.9;59;1.66;43;0;2;9;2;3;8;0.22;5;0;0;0;1;2
468;Jeffrey Schlupp;gh GHA;MF,FW;Crystal Palace;29;1992;28.1;3;28;9;32.1;1;0.32;0.11;0.33;17.5;0;0;0;3.2;3.2;0.12;-0.2;-0.2;44;1.56;34;0;3;5;1;1;5;0.18;2;0;0;1;1;1
469;Nélson Semedo;pt POR;DF;Wolves;28;1993;29.2;0;9;0;0;0.31;0;0;;20.5;0;0;0;0.4;0.4;0.05;-0.4;-0.4;35;1.2;28;0;0;4;3;0;3;0.1;3;0;0;0;0;0
470;Antoine Semenyo;gh GHA;FW,MF;Bournemouth;22;2000;2.9;1;3;1;33.3;1.05;0.35;0.33;1;17.2;0;0;0;0.3;0.3;0.09;0.7;0.7;7;2.44;3;0;2;1;1;0;0;0;0;0;0;0;0;0
471;Marcos Senesi;ar ARG;DF;Bournemouth;25;1997;27.7;2;8;2;25;0.29;0.07;0.25;1;9.1;0;0;0;1.6;1.6;0.2;0.4;0.4;16;0.58;14;1;0;1;0;0;3;0.11;3;0;0;0;0;0
472;Ryan Sessegnon;eng ENG;DF;Tottenham;22;2000;9;2;18;6;33.3;1.99;0.66;0.11;0.33;14.6;0;0;0;1.6;1.6;0.09;0.4;0.4;23;2.55;16;0;0;5;1;1;2;0.22;1;0;0;1;0;0
473;Luke Shaw;eng ENG;DF;Manchester Utd;27;1995;28.4;1;14;4;28.6;0.49;0.14;0.07;0.25;18.7;1;0;0;1.1;1.1;0.08;-0.1;-0.1;67;2.36;50;9;3;1;4;0;7;0.25;6;0;0;0;1;0
474;Jonjo Shelvey;eng ENG;MF;Newcastle Utd;30;1992;0.4;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;Jonjo Shelvey;eng ENG;MF;Nott'ham Forest;30;1992;6;0;6;0;0;1;0;0;;24.4;0;0;0;0.2;0.2;0.03;-0.2;-0.2;16;2.67;11;4;0;1;0;0;0;0;0;0;0;0;0;0
476;Bernardo Silva;pt POR;MF,FW;Manchester City;27;1994;24.5;4;25;9;36;1.02;0.37;0.16;0.44;18.1;0;0;0;2.2;2.2;0.09;1.8;1.8;75;3.06;65;1;4;1;3;1;12;0.49;11;0;0;0;1;0
477;Thiago Silva;br BRA;DF;Chelsea;37;1984;26.1;0;15;2;13.3;0.57;0.08;0;0;13;0;0;0;1.5;1.5;0.1;-1.5;-1.5;18;0.69;16;1;0;1;0;0;2;0.08;2;0;0;0;0;0
478;Ellis Simms;eng ENG;FW;Everton;21;2001;2.5;1;8;1;12.5;3.16;0.39;0.13;1;16.1;0;0;0;0.9;0.9;0.11;0.1;0.1;6;2.37;4;0;1;1;0;0;2;0.79;1;0;1;0;0;0
479;Luis Sinisterra;co COL;FW;Leeds United;23;1999;9.6;5;28;11;39.3;2.91;1.14;0.18;0.45;16.2;0;0;0;3.7;3.7;0.13;1.3;1.3;33;3.43;26;0;2;2;2;1;2;0.21;0;0;1;0;0;1
480;Oliver Skipp;eng ENG;MF;Tottenham;21;2000;16.6;1;7;3;42.9;0.42;0.18;0.14;0.33;23.2;0;0;0;0.3;0.3;0.04;0.7;0.7;27;1.63;24;0;0;0;2;1;1;0.06;0;0;0;0;1;0
481;Adam Smith;eng ENG;DF;Bournemouth;31;1991;32.7;0;5;1;20;0.15;0.03;0;0;16.2;0;0;0;0.5;0.5;0.1;-0.5;-0.5;29;0.89;25;1;0;2;0;1;2;0.06;2;0;0;0;0;0
482;Emile Smith Rowe;eng ENG;MF,FW;Arsenal;22;2000;1.9;0;4;1;25;2.09;0.52;0;0;15.8;0;0;0;0.3;0.3;0.07;-0.3;-0.3;9;4.68;6;1;0;2;0;0;1;0.52;1;0;0;0;0;0
483;Cédric Soares;pt POR;DF;Arsenal;30;1991;0.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;3.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
484;Cédric Soares;pt POR;DF;Fulham;30;1991;2.2;0;2;0;0;0.91;0;0;;25.4;0;0;0;0.1;0.1;0.03;-0.1;-0.1;4;1.82;3;0;1;0;0;0;0;0;0;0;0;0;0;0
485;Dominic Solanke;eng ENG;FW,MF;Bournemouth;24;1997;31.8;6;76;28;36.8;2.39;0.88;0.08;0.21;12.8;0;0;0;9.1;9.1;0.12;-3.1;-3.1;61;1.92;36;1;11;10;2;1;13;0.41;10;1;0;2;0;0
486;Manor Solomon;il ISR;FW;Fulham;23;1999;6.4;4;11;7;63.6;1.73;1.1;0.36;0.57;19.9;0;0;0;1.3;1.3;0.12;2.7;2.7;11;1.73;11;0;0;0;0;0;2;0.31;2;0;0;0;0;0
487;Tomáš Souèek;cz CZE;MF;West Ham;27;1995;31.3;2;34;13;38.2;1.09;0.42;0.06;0.15;10.8;0;0;0;4;4;0.12;-2;-2;52;1.66;41;0;0;8;1;2;3;0.1;2;0;0;1;0;0
488;Boubakary Soumaré;fr FRA;MF;Leicester City;23;1999;18.1;0;1;0;0;0.06;0;0;;28;0;0;0;0;0;0.03;0;0;23;1.27;22;0;1;0;0;0;1;0.06;1;0;0;0;0;0
489;Harry Souttar;au AUS;DF;Leicester City;23;1998;11;0;8;1;12.5;0.73;0.09;0;0;9.6;0;0;0;1.4;1.4;0.18;-1.4;-1.4;8;0.73;4;0;2;2;0;0;2;0.18;1;0;0;1;0;0
490;Ça?lar Söyüncü;tr TUR;DF;Leicester City;26;1996;5.9;1;5;2;40;0.85;0.34;0.2;0.5;9.5;0;0;0;0.4;0.4;0.08;0.6;0.6;2;0.34;2;0;0;0;0;0;0;0;0;0;0;0;0;0
491;Djed Spence;eng ENG;FW,DF;Tottenham;21;2000;0.1;0;1;0;0;12.86;0;0;;8.9;0;0;0;0.1;0.1;0.06;-0.1;-0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;Jack Stacey;eng ENG;DF;Bournemouth;26;1996;3.3;0;1;0;0;0.3;0;0;;16;0;0;0;0.1;0.1;0.09;-0.1;-0.1;1;0.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
493;Junior Stanislas;eng ENG;MF;Bournemouth;32;1989;0.7;0;1;0;0;1.48;0;0;;24.5;0;0;0;0;0;0.04;0;0;4;5.9;4;0;0;0;0;0;0;0;0;0;0;0;0;0
494;Jay Stansfield;eng ENG;FW;Fulham;19;2002;1;0;2;0;0;2.07;0;0;;13.9;0;0;0;0.3;0.3;0.13;-0.3;-0.3;4;4.14;1;0;0;2;1;0;1;1.03;0;0;0;1;0;0
495;Jason Steele;eng ENG;GK;Brighton;31;1990;15;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;6;0.4;6;0;0;0;0;0;2;0.13;2;0;0;0;0;0
496;Jack Stephens;eng ENG;DF;Southampton;28;1994;0.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497;Jack Stephens;eng ENG;DF;Bournemouth;28;1994;13;0;2;1;50;0.15;0.08;0;0;5.2;0;0;0;0.4;0.4;0.19;-0.4;-0.4;10;0.77;9;0;0;1;0;0;1;0.08;1;0;0;0;0;0
498;Raheem Sterling;eng ENG;FW,MF;Chelsea;27;1994;21;6;42;16;38.1;2;0.76;0.14;0.38;13.6;0;0;0;6.2;6.2;0.15;-0.2;-0.2;68;3.23;53;0;7;3;4;1;4;0.19;3;0;1;0;0;0
499;John Stones;eng ENG;DF,MF;Manchester City;28;1994;20.5;2;11;3;27.3;0.54;0.15;0.18;0.67;13.4;0;0;0;1;1;0.1;1;1;16;0.78;12;1;0;3;0;0;5;0.24;4;0;0;1;0;0
500;Pascal Struijk;nl NED;DF;Leeds United;22;1999;24.4;2;16;7;43.8;0.65;0.29;0.13;0.29;13.4;0;0;0;1.4;1.4;0.09;0.6;0.6;35;1.43;25;4;0;5;0;1;2;0.08;0;0;0;2;0;0
501;Kamaldeen Sulemana;gh GHA;FW,MF;Southampton;20;2002;10.7;2;24;7;29.2;2.24;0.65;0.08;0.29;18.8;0;0;0;1.7;1.7;0.07;0.3;0.3;40;3.72;24;0;9;4;1;2;3;0.28;2;0;1;0;0;0
502;Crysencio Summerville;nl NED;FW;Leeds United;20;2001;15.8;4;29;9;31;1.83;0.57;0.14;0.44;15.3;0;0;0;2.9;2.9;0.1;1.1;1.1;49;3.09;29;1;3;4;10;2;5;0.32;3;0;0;0;1;1
503;Sam Surridge;eng ENG;FW;Nott'ham Forest;24;1998;3.6;1;9;2;22.2;2.51;0.56;0.11;0.5;11.6;0;0;0;1.8;1.8;0.2;-0.8;-0.8;4;1.11;3;0;0;1;0;0;1;0.28;1;0;0;0;0;0
504;Japhet Tanganga;eng ENG;DF;Tottenham;23;1999;1.6;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
505;Matt Targett;eng ENG;DF;Newcastle Utd;26;1995;6.8;0;1;0;0;0.15;0;0;;25.8;0;0;0;0;0;0.01;0;0;17;2.51;12;5;0;0;0;0;0;0;0;0;0;0;0;0
506;James Tarkowski;eng ENG;DF;Everton;29;1992;38;1;32;9;28.1;0.84;0.24;0.03;0.11;9;0;0;0;3.1;3.1;0.1;-2.1;-2.1;23;0.61;17;0;0;5;0;1;2;0.05;1;0;0;1;0;0
507;Marcus Tavernier;eng ENG;MF,FW;Bournemouth;23;1999;19.4;5;37;14;37.8;1.91;0.72;0.14;0.36;17.3;2;0;0;3.1;3.1;0.08;1.9;1.9;48;2.48;31;7;5;3;2;0;8;0.41;3;2;1;2;0;0
508;Tet?;br BRA;FW;Leicester City;22;2000;8.2;1;15;1;6.7;1.84;0.12;0.07;1;19.8;0;0;0;1.8;1.8;0.12;-0.8;-0.8;28;3.43;15;3;7;2;1;0;2;0.25;0;0;2;0;0;0
509;Kenny Tete;nl NED;DF;Fulham;26;1995;28.5;1;13;5;38.5;0.46;0.18;0.08;0.2;18.9;0;0;0;0.7;0.7;0.05;0.3;0.3;49;1.72;39;5;0;0;3;2;12;0.42;11;1;0;0;0;0
510;Luke Thomas;eng ENG;DF;Leicester City;21;2001;11.9;0;3;0;0;0.25;0;0;;16.6;0;0;0;0.1;0.1;0.03;-0.1;-0.1;16;1.34;11;2;0;1;0;2;2;0.17;1;0;0;1;0;0
511;Youri Tielemans;be BEL;MF;Leicester City;25;1997;26;3;29;8;27.6;1.11;0.31;0.07;0.25;27.7;1;1;2;2.5;0.9;0.03;0.5;1.1;78;2.99;64;4;1;7;1;1;4;0.15;2;1;0;1;0;0
512;Kieran Tierney;sct SCO;DF;Arsenal;25;1997;8.8;0;7;2;28.6;0.79;0.23;0;0;23.1;0;0;0;0.3;0.3;0.05;-0.3;-0.3;12;1.36;10;0;1;1;0;0;4;0.45;4;0;0;0;0;0
513;Harry Toffolo;eng ENG;DF;Nott'ham Forest;26;1995;10.4;0;6;2;33.3;0.57;0.19;0;0;17.6;0;0;0;0.3;0.3;0.05;-0.3;-0.3;19;1.82;14;3;1;0;0;1;0;0;0;0;0;0;0;0
514;Takehiro Tomiyasu;jp JPN;DF;Arsenal;23;1998;7.4;0;3;0;0;0.41;0;0;;12.1;0;0;0;0.2;0.2;0.07;-0.2;-0.2;10;1.36;8;2;0;0;0;0;2;0.27;2;0;0;0;0;0
515;James Tomkins;eng ENG;DF;Crystal Palace;33;1989;3.8;1;3;2;66.7;0.8;0.53;0.33;0.5;12.7;0;0;0;1;1;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;Ivan Toney;eng ENG;FW;Brentford;26;1996;32.8;20;87;33;37.9;2.65;1.01;0.16;0.42;16.5;9;6;7;18.7;13.2;0.15;1.3;0.8;66;2.01;39;4;4;5;14;0;8;0.24;3;0;1;0;4;0
517;Adama Traoré;es ESP;FW,MF;Wolves;26;1996;16.6;2;19;7;36.8;1.14;0.42;0.11;0.29;15;0;0;0;1.4;1.4;0.07;0.6;0.6;45;2.71;37;0;3;2;3;0;4;0.24;2;0;0;2;0;0
518;Bertrand Traoré;bf BFA;FW,MF;Aston Villa;26;1995;2.6;2;9;3;33.3;3.48;1.16;0.22;0.67;16.4;0;0;0;0.7;0.7;0.08;1.3;1.3;4;1.55;3;0;0;0;1;0;0;0;0;0;0;0;0;0
519;Boubacar Traoré;ml MLI;MF;Wolves;20;2001;4.6;0;3;0;0;0.66;0;0;;29.3;0;0;0;0.1;0.1;0.02;-0.1;-0.1;6;1.32;6;0;0;0;0;0;2;0.44;2;0;0;0;0;0
520;Mark Travers;ie IRL;GK;Bournemouth;23;1999;11.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521;Kieran Trippier;eng ENG;DF;Newcastle Utd;31;1990;37.1;1;14;4;28.6;0.38;0.11;0.07;0.25;27.1;12;0;0;0.9;0.9;0.06;0.1;0.1;178;4.79;79;94;1;1;2;1;10;0.27;6;4;0;0;0;0
522;Leandro Trossard;be BEL;FW;Arsenal;27;1994;10.3;1;17;5;29.4;1.64;0.48;0.06;0.2;17.5;0;0;0;1.8;1.8;0.11;-0.8;-0.8;34;3.29;23;7;1;1;2;0;9;0.87;8;1;0;0;0;0
523;Leandro Trossard;be BEL;FW,MF;Brighton;27;1994;14.6;7;38;17;44.7;2.6;1.16;0.18;0.41;15;0;0;0;4.4;4.4;0.12;2.6;2.6;51;3.49;39;0;7;4;1;0;9;0.62;5;0;3;0;1;0
524;Kostas Tsimikas;gr GRE;DF;Liverpool;26;1996;8.6;0;7;2;28.6;0.82;0.23;0;0;15.5;0;0;0;0.3;0.3;0.04;-0.3;-0.3;27;3.14;12;13;0;2;0;0;4;0.47;3;1;0;0;0;0
525;Deniz Undav;de GER;FW,MF;Brighton;26;1996;7;5;27;12;44.4;3.87;1.72;0.19;0.42;13.8;0;0;0;4.5;4.5;0.18;0.5;0.5;22;3.15;14;0;1;6;0;1;4;0.57;0;0;1;2;0;1
526;Yan Valery;tn TUN;DF;Southampton;23;1999;0.5;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
527;Virgil van Dijk;nl NED;DF;Liverpool;31;1991;31.5;3;30;9;30;0.95;0.29;0.1;0.33;12.8;0;0;0;2.6;2.6;0.09;0.4;0.4;22;0.7;17;0;0;4;0;1;3;0.1;2;0;0;1;0;0
528;Raphaël Varane;fr FRA;DF;Manchester Utd;29;1993;21.2;0;8;4;50;0.38;0.19;0;0;11.6;0;0;0;0.7;0.7;0.09;-0.7;-0.7;17;0.8;12;1;0;3;0;1;0;0;0;0;0;0;0;0
529;Jamie Vardy;eng ENG;FW;Leicester City;35;1987;20.6;3;27;13;48.1;1.31;0.63;0.11;0.23;12.3;0;0;1;6.7;5.9;0.22;-3.7;-2.9;34;1.65;23;0;6;3;2;0;7;0.34;5;0;1;0;1;0
530;Joël Veltman;nl NED;DF;Brighton;30;1992;24.3;1;15;5;33.3;0.62;0.21;0.07;0.2;16.3;0;0;0;1.8;1.8;0.12;-0.8;-0.8;36;1.48;30;4;0;1;0;1;4;0.16;3;0;0;1;0;0
531;Fabio Vieira;pt POR;MF,FW;Arsenal;22;2000;5.7;1;15;2;13.3;2.63;0.35;0.07;0.5;20.1;0;0;0;0.8;0.8;0.06;0.2;0.2;23;4.03;17;2;2;2;0;0;3;0.53;3;0;0;0;0;0
532;Matías Vi?a;uy URU;DF;Bournemouth;24;1997;5.1;2;9;6;66.7;1.77;1.18;0.22;0.33;18.6;0;0;0;0.9;0.9;0.1;1.1;1.1;8;1.57;7;0;1;0;0;0;2;0.39;2;0;0;0;0;0
533;Rúben Vinagre;pt POR;DF,MF;Everton;23;1999;0.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
534;Carlos Vinícius;br BRA;FW;Fulham;27;1995;12.3;5;21;12;57.1;1.7;0.97;0.24;0.42;11.9;0;0;0;3.3;3.3;0.16;1.7;1.7;16;1.3;13;0;2;0;1;0;6;0.49;5;0;1;0;0;0
535;Theo Walcott;eng ENG;FW,MF;Southampton;33;1989;12.5;2;20;7;35;1.59;0.56;0.1;0.29;16.9;0;0;0;2.2;2.2;0.11;-0.2;-0.2;28;2.23;23;0;0;4;1;0;2;0.16;2;0;0;0;0;0
536;Kyle Walker;eng ENG;DF;Manchester City;32;1990;21.8;0;5;1;20;0.23;0.05;0;0;24.8;0;0;0;0.4;0.4;0.08;-0.4;-0.4;25;1.15;22;2;0;0;0;1;3;0.14;3;0;0;0;0;0
537;Kyle Walker-Peters;eng ENG;DF;Southampton;25;1997;29.4;1;13;5;38.5;0.44;0.17;0.08;0.2;18.1;0;0;0;1;1;0.08;0;0;53;1.8;33;4;8;3;4;1;3;0.1;1;1;0;0;0;1
538;Aaron Wan-Bissaka;cd COD;DF;Manchester Utd;24;1997;15.9;0;10;2;20;0.63;0.13;0;0;14.7;0;0;0;1.2;1.2;0.12;-1.2;-1.2;30;1.88;29;0;0;1;0;0;1;0.06;1;0;0;0;0;0
539;Danny Ward;wls WAL;GK;Leicester City;29;1993;26;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;2;0.08;2;0;0;0;0;0;0;0;0;0;0;0;0;0
540;Joel Ward;eng ENG;DF;Crystal Palace;32;1989;25.1;1;8;2;25;0.32;0.08;0.13;0.5;16.5;0;0;0;1.1;1.1;0.19;-0.1;-0.1;22;0.88;17;0;1;1;3;0;1;0.04;0;0;0;1;0;0
541;James Ward-Prowse;eng ENG;MF;Southampton;27;1994;37.5;9;40;16;40;1.07;0.43;0.18;0.44;27.1;17;2;4;5.7;2.5;0.06;3.3;4.5;127;3.39;62;59;1;3;1;1;9;0.24;3;3;1;2;0;0
542;Ollie Watkins;eng ENG;FW;Aston Villa;26;1995;34.7;15;84;45;53.6;2.42;1.3;0.17;0.31;12.6;0;1;2;16.5;14.9;0.18;-1.5;-0.9;79;2.27;51;0;6;11;11;0;14;0.4;6;0;2;5;1;0
543;Adam Webster;eng ENG;DF;Brighton;27;1995;22.1;0;18;2;11.1;0.82;0.09;0;0;11.2;0;0;0;1.8;1.8;0.1;-1.8;-1.8;20;0.91;19;1;0;0;0;0;1;0.05;1;0;0;0;0;0
544;Wout Weghorst;nl NED;FW,MF;Manchester Utd;29;1992;8.9;0;14;5;35.7;1.58;0.56;0;0;12.5;0;0;0;2;2;0.14;-2;-2;27;3.05;22;0;1;2;1;1;2;0.23;2;0;0;0;0;0
545;Danny Welbeck;eng ENG;FW;Brighton;31;1990;20.6;6;62;22;35.5;3.01;1.07;0.1;0.27;14.1;1;0;0;9.4;9.4;0.15;-3.4;-3.4;65;3.16;49;0;5;6;4;1;9;0.44;5;0;1;1;2;0
546;Ben White;eng ENG;DF;Arsenal;24;1997;33.9;2;10;2;20;0.29;0.06;0.2;1;16.7;0;0;0;1.3;1.3;0.13;0.7;0.7;64;1.89;56;7;0;0;1;0;13;0.38;12;1;0;0;0;0
547;Harvey White;eng ENG;MF;Tottenham;20;2001;0.1;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
548;Joseph Whitworth;eng ENG;GK;Crystal Palace;18;2004;2;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
549;Neco Williams;wls WAL;DF;Nott'ham Forest;21;2001;20.9;1;25;7;28;1.2;0.33;0.04;0.14;21.2;2;0;0;1.3;1.3;0.05;-0.3;-0.3;39;1.86;23;4;4;2;3;3;2;0.1;1;0;0;1;0;0
550;Willian;br BRA;FW;Fulham;33;1988;23.6;5;41;17;41.5;1.74;0.72;0.12;0.29;18.8;3;0;0;3.4;3.4;0.08;1.6;1.6;105;4.44;71;16;5;8;4;1;12;0.51;7;3;1;1;0;0
551;Joe Willock;eng ENG;MF;Newcastle Utd;22;1999;28.4;3;58;16;27.6;2.04;0.56;0.05;0.19;16.9;0;0;0;7;7;0.12;-4;-4;85;2.99;67;0;7;7;3;1;9;0.32;6;0;1;1;1;0
552;Callum Wilson;eng ENG;FW;Newcastle Utd;30;1992;20.9;18;70;31;44.3;3.36;1.49;0.21;0.48;12.4;0;3;3;17.4;15.1;0.22;0.6;-0.1;43;2.06;24;0;6;7;6;0;10;0.48;5;0;3;2;0;0
553;Harry Wilson;wls WAL;FW;Fulham;25;1997;12.2;2;18;4;22.2;1.47;0.33;0.11;0.5;16;1;0;0;2;2;0.11;0;0;32;2.62;18;2;1;3;8;0;9;0.74;4;0;0;1;4;0
554;Yoane Wissa;cd COD;FW;Brentford;25;1996;17.8;7;32;15;46.9;1.79;0.84;0.22;0.47;14.1;0;0;0;5.7;5.7;0.18;1.3;1.3;36;2.02;29;0;1;2;3;1;6;0.34;4;0;0;0;1;1
555;Maximilian Wöber;at AUT;DF;Leeds United;24;1998;14.1;0;9;2;22.2;0.64;0.14;0;0;13.3;1;0;0;0.7;0.7;0.08;-0.7;-0.7;12;0.85;8;2;0;2;0;0;1;0.07;1;0;0;0;0;0
556;Chris Wood;nz NZL;FW;Newcastle Utd;30;1991;5;2;8;3;37.5;1.61;0.61;0.13;0.33;14.7;0;1;1;1.8;1;0.13;0.2;0;5;1.01;4;0;0;1;0;0;0;0;0;0;0;0;0;0
557;Chris Wood;nz NZL;FW;Nott'ham Forest;30;1991;4.1;1;3;1;33.3;0.73;0.24;0.33;1;8.2;0;0;0;1;1;0.32;0;0;6;1.45;4;0;0;1;1;0;0;0;0;0;0;0;0;0
558;Joe Worrall;eng ENG;DF;Nott'ham Forest;25;1997;24.7;1;7;2;28.6;0.28;0.08;0.14;0.5;12.2;0;0;0;0.8;0.8;0.11;0.2;0.2;16;0.65;14;1;0;0;1;0;0;0;0;0;0;0;0;0
559;Granit Xhaka;ch SUI;MF;Arsenal;29;1992;33.3;7;40;14;35;1.2;0.42;0.18;0.5;16.6;3;0;0;4.7;4.7;0.12;2.3;2.3;110;3.31;94;3;5;4;3;1;17;0.51;16;0;0;1;0;0
560;Ryan Yates;eng ENG;MF;Nott'ham Forest;24;1997;20.4;0;26;5;19.2;1.27;0.24;0;0;16.8;0;0;0;2.3;2.3;0.09;-2.3;-2.3;24;1.18;18;0;0;4;2;0;3;0.15;1;0;0;2;0;0
561;Ashley Young;eng ENG;DF;Aston Villa;37;1985;22.6;1;15;3;20;0.66;0.13;0.07;0.33;25.1;0;0;0;0.5;0.5;0.03;0.5;0.5;40;1.77;34;3;2;1;0;0;2;0.09;2;0;0;0;0;0
562;Illia Zabarnyi;ua UKR;DF;Bournemouth;19;2002;3.3;0;0;0;;0;0;;;;0;0;0;0;0;;0;0;1;0.3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
563;Wilfried Zaha;ci CIV;FW,MF;Crystal Palace;29;1992;25.4;7;64;21;32.8;2.52;0.83;0.11;0.33;16.8;0;0;2;6.5;4.8;0.08;0.5;2.2;91;3.58;57;0;12;4;17;1;7;0.28;6;0;0;1;0;0
564;Denis Zakaria;ch SUI;MF;Chelsea;25;1996;4.6;0;2;0;0;0.44;0;0;;16.9;0;0;0;0.2;0.2;0.09;-0.2;-0.2;2;0.44;1;0;0;0;0;1;0;0;0;0;0;0;0;0
565;Jordan Zemura;zw ZIM;DF;Bournemouth;22;1999;16.2;0;4;0;0;0.25;0;0;;12.9;0;0;0;0.4;0.4;0.1;-0.4;-0.4;36;2.23;25;0;7;2;2;0;2;0.12;2;0;0;0;0;0
566;Oleksandr Zinchenko;ua UKR;DF;Arsenal;25;1996;23.5;1;28;7;25;1.19;0.3;0.04;0.14;22.7;0;0;0;1.4;1.4;0.05;-0.4;-0.4;56;2.38;49;1;0;4;1;1;4;0.17;3;0;0;1;0;0
567;Hakim Ziyech;ma MAR;FW,MF;Chelsea;29;1993;7.3;0;16;3;18.8;2.18;0.41;0;0;22.7;0;0;0;0.6;0.6;0.04;-0.6;-0.6;32;4.36;25;4;1;0;1;1;3;0.41;2;1;0;0;0;0
568;Kurt Zouma;fr FRA;DF;West Ham;27;1994;22.1;2;19;5;26.3;0.86;0.23;0.11;0.4;10.1;0;0;0;2.2;2.2;0.12;-0.2;-0.2;9;0.41;7;1;0;1;0;0;2;0.09;1;0;0;1;0;0
569;Martin ?degaard;no NOR;MF;Arsenal;23;1998;34.7;15;93;31;33.3;2.68;0.89;0.16;0.48;19.2;9;0;0;9.9;9.9;0.11;5.1;5.1;162;4.66;122;15;4;12;6;3;17;0.49;15;0;0;2;0;0
